Timestamp,Win,Loss,Blocker,Win_sentiment,Loss_sentiment,Blocker_sentiment,Win_sentiment_category,Loss_sentiment_category,Blocker_sentiment_category,Week,Month
2025-08-26 11:49:35,I got to hang out with some old friends from my home town.,I broke my spectacles.,Lack of leisure time.,0.1,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-26 16:37:49,Learned a lot about budgeting and investing for my future,Time management,,0.0,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-27 05:52:24,I was consistent in doing things that set me up for success,I got rejected for the Udacity Scholarship,,0.275,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-27 09:58:52,I managed to run 7km,I missed most of my meetings,,0.0,0.5,0.0,Neutral,Positive,Neutral,35,August
2025-08-27 11:09:04,making progress in DataCamp,Playing attention to detail at times,The laptop went in for repair,0.0,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-27 11:28:55,I completed all my tasks for the week and felt genuinely happy about the progress I made.,I struggled with time management mid-week and found myself rushing through some tasks instead of working at my best pace.,"No major blockers, but I did feel a bit overwhelmed balancing work and personal commitments, which made it harder to stay consistent.",0.8,1.0,0.0296875,Positive,Positive,Neutral,35,August
2025-08-27 11:35:10,I Enjoyed being introduced to using AI and how can we utilize them in our lives.,Internet connection sometimes.,,0.5,0.0,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 12:18:52,"I have learned how to save money. Before, I would get overexcited when I received money and save about 50% of it, only to end up regretting it later. I have learned that I should save 15% of my income.",I can say nothing went wrong this week; all is well.,Nothing stopped me.,-0.1333333333333333,-0.5,0.0,Negative,Negative,Neutral,35,August
2025-08-27 12:35:57,"I am enjoying the course, I am learning a lot of new things about financial wellness. I enjoyed the lessons on Debt and Assets the most, very insightful.",,,0.306060606060606,0.0,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 13:55:52,I enjoyed sharing my work with peers,I didn't have electricity for a whole week so i missed out on a lot of sessions and my workload piled up,Electricity and Family responsibilities,0.5,0.2,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 13:55:57,I enjoyed exploring the powerful applications of AI and its ethical considerations surrounding them,"Everything went smooth, I completed all my assignments on time without any major challenges","Balancing sessions, lectures, and assessments was a challenge, but I managed to handle it well",0.3333333333333333,0.23125,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 14:00:26,"Last week, I deepened my knowledge of AI and also learned about AI ethics which is something I hadn’t paid much attention to before. I also enjoyed the AI courses because DataCamp structures their lessons in a way that keeps you engaged...I also enjoyed building my app using replit","Everything went well, except I struggled a bit to get AI to cooperate with my image creation instructions.",there were no blockers,0.3,0.0,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 14:12:18,My time management was good.,,"The power in my area keeps needing to be repaired, and this interrupts my workflow.",0.7,0.0,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 14:43:32,"Leanerd about Financial classes for an investment vehicle, the portion to invest, weekely spending concept and snow balling concept for debt elimination. The course was great and very insightful.",Filling the sheets and the plans would have been great if it was interactive with other class members and more examples. One will get use to it and be more inspired to use these tools more often.,,0.3333333333333333,0.4349999999999999,0.0,Positive,Positive,Neutral,35,August
2025-08-27 14:49:43,Completing everything required and starting to keep ahead of deadlines,Something still challenging is time management,,0.0,0.5,0.0,Neutral,Positive,Neutral,35,August
2025-08-27 16:32:00,After doing the odyssey plan I did an odyssey plan budget which I get to experience how much funds I'm going to need for most of my pan to workout,,,0.35,0.0,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 17:41:29,"I had a really tough week, nothing major... But I'm content and full of gratitude",Wanted to take content for the AWS Summit... but social anxiety and sickness got the best of me,"I got really sick last week, it was hard to cope with anything.... But this week is a different one and I'm UP!!!",0.0078703703703703,0.5166666666666667,-0.2514880952380952,Neutral,Positive,Negative,35,August
2025-08-27 19:10:11,I created a sushi crafter app with the assistance of AI.,It toke me longer than I had planned to complete my course work on datacamp.,"My graduation was on Saturday, I  had to juggle graduation prep and course work which resulted in not meeting the deadline i set.",0.0,0.1,0.0,Neutral,Neutral,Neutral,35,August
2025-08-27 19:19:43,Finished on time.,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-27 20:01:45,I just got my certificate  of completion today. I so happy i have manage to do it on time,"I still have last week work to complete and it give me stress, but I am trying to finish everything this week",The network on my side is very slow. Sometimes I can go a whole day with no connection,0.8,0.05,-0.095,Positive,Neutral,Neutral,35,August
2025-08-27 21:08:03,Completed tasks on time without interruption,,I had no electricity the whole day I had to travel to charge so that I write my quiz on the phone,0.0,0.0,0.2,Neutral,Neutral,Neutral,35,August
2025-08-27 22:32:58,"i am enjoying this worthy me course, it has completely changed my way of thing and the way i see money.",we currently have loadshedding in my area and thats affecting my work becouse i have to go and do my assignments out in public(mall) since i do not have any other relatives around,"loadshedding, both my phone and laptop were off, as a result i missed a session",0.311111111111111,-0.0625,0.0,Positive,Neutral,Neutral,35,August
2025-08-27 22:37:39,"I am enjoying the Wealth Me course, I keep learning new things. Even some that I knew but did not really realize how much they are affecting my financial health. I think by the end of this course I will definitely be and thinking like a wealthy me",,,0.1766233766233766,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-28 09:30:00,I was able to attend almost all sessions,I am struggling with completing and submitting tasks,not really knowing where to find my tasks,0.5,0.0,-0.1,Positive,Neutral,Neutral,35,August
2025-08-28 09:37:37,Learned a little bit more about finance and AI,,,0.15625,0.0,0.0,Neutral,Neutral,Neutral,35,August
2025-08-30 17:00:42,I managed to catch up on my activities,I couldn't manage my time better,Family responsibilities,0.0,0.5,0.0,Neutral,Positive,Neutral,35,August
2025-08-31 11:34:45,I did almost all my assigned tasks on time,I failed to do one task because I attended the lesson late and I didn't see the playlist,I waited long in the lobby for someone to let me in to the meeting,0.0,-0.4,-0.05,Neutral,Negative,Neutral,35,August
2025-09-01 14:52:12,wealty me course,could not finish in time due to some unforeseen circumstances,Exam anxiety,0.0,-0.125,0.0,Neutral,Negative,Neutral,36,September
2025-09-03 13:29:27,"It has been great seeing everyone's elevator pitch, got to learn a lot about everyone's goals.",,Been having microphone issues so haven't been able to fully participate this week.,0.8,0.0,0.5,Positive,Neutral,Positive,36,September
2025-09-03 16:03:47,Finally managed to fix my laptop,Had to sell my smartphone and downgrade,I have issues with internet but I am covered now for at least a month,0.0,0.0,-0.3,Neutral,Neutral,Negative,36,September
2025-09-03 18:35:13,I am Happy able to complete and get certificates on wealthy way,I missed some activities but i manage to complete some,network in my area is very bad.,0.475,0.1,-0.9099999999999998,Positive,Neutral,Negative,36,September
2025-09-04 20:34:22,I was able able to attend all classes and I learned a lot.,I could not complete the online courses,Cause I don't own a laptop or pc,0.5,-0.05,0.6,Positive,Neutral,Positive,36,September
2025-09-05 09:20:42,"I enjoyed working on polishing and strengthening my LinkedIn profile, I also enjoyed doing the elevator pitch video.",Everything went well,There were no blockers.,0.5,0.0,0.0,Positive,Neutral,Neutral,36,September
2025-09-05 13:40:13,"The CV writing session and content really stood out for me, it was very helpful. Through Hiration, I managed to improve my CV and the process was made easier by the AI feature in the platform.",,,0.2,0.0,0.0,Neutral,Neutral,Neutral,36,September
2025-09-05 16:01:29,Wrote 2 data science exams on DataCamp,Fell behind on some tasks,"Nothing, I just wish to bring more of my best to finish work on time",0.0,-0.4,0.75,Neutral,Negative,Positive,36,September
2025-09-08 10:52:58,Having completed my tasks and understanding the importance of finances,trying t6o figure out how to grow the little money I do have,"Having headaches stopped me from doing what i wanted too do
",0.0,-0.1875,0.0,Neutral,Negative,Neutral,37,September
2025-09-11 17:45:34,I had an interview,I didn't have a loss,"The blocker is that I hadn't received the data money or completing block 1 yet, so doing my work was chalenging",0.0,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-11 18:12:10,Everything is fine so far.,,,0.2583333333333333,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-11 19:46:33,"Finally finishing the project that we were given, although it was challenging but i managed to pull through.",I don't have a loss,No blocker,0.25,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-11 20:52:38,Nothing,I recieved rejection emails,,0.0,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-11 22:14:12,,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-12 00:41:32,Managed to finish a project I was working on.,Losta place to stay,Finances,0.0,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-12 09:03:51,Nothing this week,Nothing much this week,Nothing  thus far,0.0,0.2,0.1,Neutral,Neutral,Neutral,37,September
2025-09-12 09:20:57,I managed to complete the data cleaning and exploratory analysis of the Umuzi applicant dataset and even generated a full Jupyter Notebook. It felt rewarding to put my data science skills into practice and create something that can be reused.,"I struggled with merging and aligning some datasets, it slowed me down and reminded me how messy real-world data can be. It was frustrating not to get all the score-based insights I initially planned.","The blocker is the absence of aptitude test score columns in the extract. Without them, was difficult to test results and acceptance outcomes.",0.3166666666666666,-0.1888888888888889,-0.25625,Positive,Negative,Negative,37,September
2025-09-12 11:41:58,I have been working on the Customer Centricity course and find it quite interesting.,Everything has been going well for now.,Working from home was a bit more challenging this week. It was quite distracting and noisy .,0.5,0.0,0.5,Positive,Neutral,Positive,37,September
2025-09-12 17:26:20,I successfully started my new coursera course and completed the peer review.,Keeping track of all the Classroom activities.,I'd say poor time management.,0.4431818181818182,0.0,-0.4,Positive,Neutral,Negative,37,September
2025-09-14 09:09:54,I was able to complete some of my task without too much of help,my Daughter got sick,"I needed to stay with my Daughter at the hospital, which blocked me to finish my umuzi gigs on time",0.2666666666666666,-0.7142857142857143,0.0,Neutral,Negative,Neutral,37,September
2025-09-14 19:13:16,I have done Design thinking,Network blocked me from attending some meetings,"Network on my side is giving me problems, I end up not fully attending some meetings",0.0,0.0,0.0,Neutral,Neutral,Neutral,37,September
2025-09-15 23:15:46,Just submitting,Not doing well with my gig because i was sick,Sickness,0.0,-0.7142857142857143,0.0,Neutral,Negative,Neutral,38,September
2025-09-19 10:33:43,I was able to plan my budget for this month.,"However, it was challenging to apply some the knowledge since I do not have money.",Preparing for my stat tests,0.5,0.5,0.0,Positive,Positive,Neutral,38,September
2025-09-19 10:36:47,I was able to dive a bit into agents which I had not done before.,"However, I felt overwhelmed with too many tasks.",Balancing these tasks with my classes.,0.5,0.5,0.0,Positive,Positive,Neutral,38,September
2025-09-19 12:48:24,I enjoyed learning and seeing that fixing my finances isn't actually difficult. It takes a lot of discipline but it can be done.,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,38,September
2025-09-29 16:07:39,,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,September
2025-09-30 16:06:12,I enjoyed learning about my communication style,"Nothing was a loss
 Nothing was a loss",I could participate in Thursday meeting because of slow network,0.5,0.0,-0.3,Positive,Neutral,Negative,40,September
2025-09-30 16:52:18,I successfully managed to complete my assigned tasks.,,"Had some issues with internet data, but resolved now.",0.425,0.0,0.0,Positive,Neutral,Neutral,40,September
2025-09-30 18:39:07,"I was able to share my work in class, and it went well.",My internet was interrupted during one of my learning sessions due to heavy rain.,I underestimated the amount of work required for this week by not reading the material over the weekend.,0.5,-0.1625,0.0,Positive,Negative,Neutral,40,September
2025-10-01 05:26:19,I was able to get some work done,Really struggling with my schedule and umuzi classes,Time.. there’s a lot to do in a short space and at the same time I have to study for exams,0.5,0.2,0.0,Positive,Neutral,Neutral,40,October
2025-10-01 12:29:28,I felt confident with my understanding of the concepts we covered. I also enjoyed collaborating with peer.,"I struggled a bit with one of Coursera course, Developing An Entrepreneurial Mindset: First Step Towards Success,. It took longer than expected to complete it.","I sometimes find it challenging to balance time between assignments and engagement projects, which slightly slows my progress on complex exercises.",0.5,0.1375,0.0111111111111111,Positive,Neutral,Neutral,40,October
2025-10-01 15:25:49,I have submitted most of my assessments in time,some of work i did not submit the in time,procastinating,0.5,0.0,0.0,Positive,Neutral,Neutral,40,October
2025-10-01 16:15:43,"I don't remember having any work assigned from Umuzi last week, but the biggest highlight from last week was getting 73% on my Anthropology assignment. ","Actually, catching the Monday.com assignment late. I've experienced issues that have delayed me by two whole days, which is VERY uncharacteristic.","Terrible network issues both at home, as well as at my aunt's house. ",0.0,0.3,-1.0,Neutral,Positive,Negative,40,October
2025-10-02 16:35:29,Completed my project deliverables ahead of schedule,Struggled with time management and missed one internal check-in.,Coursera doesn't allow me to sign in,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-03 02:30:32,,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-03 15:55:28,I managed to complete all my onboarding documents and activities for the week in time,Had connectivity issues which affected my ability to engage with everyone in the class,delayed submitting before classes because of a test i am writing on the 4th,0.1,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-03 20:53:06,Gained access to Datacamp and have close to unlimited learning resources for Data,,Not having enough data to do more and more training on my skills,0.0,0.0,0.3333333333333333,Neutral,Neutral,Positive,40,October
2025-10-03 21:34:44,"I enjoyed having to draft the Odyssey plan, cause it forced us to think and regroup about what we want in life and what our dreams and goals are for us and people around us",So far nothing. I enjoyed learning about myself and my peers and exploring my future,,0.0999999999999999,0.1999999999999999,0.0,Neutral,Neutral,Neutral,40,October
2025-10-03 22:04:59,"I enjoyed activities about 10-year Odyssey Plan slide deck because  it The Odyssey Plan offers several benefits, including clarifying your values and goals, exploring possibilities, reducing pressure to make one ""right"" choice, increasing self-awareness, and creating a flexible plan that can be revisited and revised as you grow and change. By using this tool, you'll gain insight into what's truly important to you and can make more informed decisions about your life path.","Being able to fully be present during classes was a huge challenge for me because programs timetable clash with my Academic timetable (university), so trying to find balance and be able to manage activities and attendance was but challenging ",,0.2976190476190476,0.3166666666666667,0.0,Neutral,Positive,Neutral,40,October
2025-10-03 22:44:33,I really enjoyed designing my life. It gave me a sense of direction. Also learning more about my peers and where they are in life gave me reassurance that I shouldn't be rushing. I can take life as it comes while enjoying all the small wins.,"I tried doing the Odessey plan the way I thought I could understand better but it was not the case with Dr. Zulfah. The reason I used pictures that I only could understand was because I plan to print it out and use it as a reminder but i dont want people knowing my plans. To them it will be pictures, to me it's a plan.",There were no blockers. I am really enjoying my time here and Yincee is the icing on the cake.,0.31,0.25,0.5,Positive,Neutral,Positive,40,October
2025-10-04 00:21:14,I enjoyed doing the oddysey plan even though I failed it.,Class attendance,There isn't enough hours in a day.,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-04 08:41:29,"From last week tasks I got 10/10 all of them, that's give me motivation to push more and be committed to meet strictly deadlines",After all my effort watching videos and completing every exercise after each video then got completion of certificate but I wasn't able to submit my certificate yesterday,Data,0.25,0.5,0.0,Neutral,Positive,Neutral,40,October
2025-10-04 08:54:36,"Last week tasks I got 10/10 Grade score, that's motivated me to push more and ensure I meet strictly deadlines, also excel more to my tasks ",After all my effort watching videos and doing each exercises each  after video then got completion of certificate but I wasn't able to submit my certificates yesterday on classroom,My issue is Data,0.3333333333333333,0.5,0.0,Positive,Positive,Neutral,40,October
2025-10-04 09:18:13,"One win from last week: I spent time using ‘Design Your Life’, and it was a game-changer. It reminded me that not everything is black and white, helped me reframe challenges into opportunities, and unlocked new solutions I hadn’t seen before. It’s empowering to move away from being stuck on problems and start thinking creatively about success.",No significant losses this week—I’m impressed with how things are going.,None this week; everything went smoothly.,0.1837121212121212,0.40625,0.4,Neutral,Positive,Positive,40,October
2025-10-04 13:34:06,"I enjoyed making the odyssey plan ,prototype budget and test kitchen .I am halfway through practicing for my learner`s license.",I had a lot of internet connection problems which prevented me to participate when I really wanted to .,"Well I feel like if there`s anything that would be  preventing me from doing anything ,it would be me but so far nothing .",0.5,0.2,0.1,Positive,Neutral,Neutral,40,October
2025-10-04 13:45:22,I completed a data science project I have been working on for 2 weeks.,"For almost the rest of last week, I was experiencing bad reception, so I couldn't really participate in the sessions. However, I have since upgraded my router and everything has been fine.",Bad reception (network issues),0.0,-0.0208333333333332,-0.6999999999999998,Neutral,Neutral,Negative,40,October
2025-10-04 17:45:04,I completed most of my work so far.,I feel my work could be off higher quality and I wasn't too time conscious.,Procrastination,0.3,0.175,0.0,Positive,Neutral,Neutral,40,October
2025-10-04 21:57:27,"creating a budget, and the kitchen recipe activity.",What challenged me was the odessy plan. i didn't have an idea how to start since i never really plan ahead to that point.,Thus far I managed to complete all my assigned work.,0.0,-0.1,0.1,Neutral,Neutral,Neutral,40,October
2025-10-04 23:04:49,"I achieved high marks on all my assignments which made me feel very motivated me. However beyond academics, I have made new friends and felt incredibly welcoming and supportive.",I couldn’t attend some Google meetings this week.,I couldn’t attend some Google meetings this week.,0.3792727272727273,0.0,0.0,Positive,Neutral,Neutral,40,October
2025-10-05 01:00:23,I enjoyed the Kitchen test activity.,"I did not understand how to do my Odyssey plan, and I did not execute it to the best of my ability.
","My blocker is my unstable connection, which leads me to submit my work later.",0.5,1.0,0.0,Positive,Positive,Neutral,40,October
2025-10-05 03:30:07,"Making the Odyssey Plans and the 5 lives, it got me really thinking about the life I want to have.",Nothing so far.,Nothing so far.,0.2,0.1,0.1,Neutral,Neutral,Neutral,40,October
2025-10-05 04:30:45,"I enjoyed making my odyssey plan ,prototype and most importantly my test kitchen .I found some kind of direction for my life and I am even 75% through my learners license practice which is something I highlighted that I will do in my test kitchen.",I didn`t have good internet connection and that prevented me from participating when I really wanted to in meetings,"If there is anything that would stop me from doing what I need to do ,that thing would be me but so far there`s nothing .",0.5,0.4499999999999999,0.1,Positive,Positive,Neutral,40,October
2025-10-05 07:15:56,"A win for me this week was taking time to reflect on my goals and map out small, realistic steps I can take towards them. It felt good to apply the Design Your Life approach and see how small adjustments in my daily routine can align with the bigger picture of where I want to be.",A challenge for me this week was sticking to the plans I designed for my routine. I noticed I got a bit overwhelmed and didn’t manage my time as well as I hoped. It showed me that I still need to refine how I design my days to make them more realistic.,A blocker for me was struggling to priorities tasks I sometimes spent too much time on one thing and it stopped me from completing others. I’m realizing I need to adjust how I plan my time blocks.,0.1666666666666666,0.3333333333333333,0.05,Neutral,Positive,Neutral,40,October
2025-10-05 07:32:05,I got 10/10 to all my assignments and I got an email from Datacamp which congratulate me for earning 7850 XP on first week of Datacamp learning. That's motivated me to keep pushing more.,After all my effort watching videos and doing each exercises for each Datacamp but on 03 October I wasn't able to submit my certificate via classroom classwork,Data,0.375,0.5,0.0,Positive,Positive,Neutral,40,October
2025-10-05 08:10:49,I enjoyed having to know myself more and understanding why I wanted to pursue most of my visions,Difficulty in finding balance for both Umuzi and academics,Network problems,0.5,0.0,0.0,Positive,Neutral,Neutral,40,October
2025-10-05 08:20:44,I passed most of my assignments.,I failed one assignment,"Financial constraints, I didn't have enough data to join the sessions.",0.5,-0.5,0.0,Positive,Negative,Neutral,40,October
2025-10-05 08:39:41,I have Finally managed to get a good internet connection.,I missed my assignments due to loadshedding,Loadshedding,0.35,-0.125,0.0,Positive,Negative,Neutral,40,October
2025-10-05 11:29:12,I managed to improve my marks after having a bad start.,The first activity that we were given puzzled me but I managed to finish even though my marks are not pleasing.,There was nothing that stopped me from completing tasks but mismanagement of time nearly made it hard but i was able to plan my time,-0.6999999999999998,0.25,0.1027777777777777,Negative,Neutral,Neutral,40,October
2025-10-05 13:39:22,I Managed to complete my assignments for the week,I struggled with my WIFI connection on Thursday and was not able to actively participate in the online activities.,I had Wi-Fi connection issues.,0.1,-0.1916666666666666,0.0,Neutral,Negative,Neutral,40,October
2025-10-05 15:21:38,"Managed to submit everything on time, and learned about AI","some of my marks are a bit low, I will need to improve.",,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-05 16:19:26,Creating my Odyssey Plan for the first time in my life.,Failing to submit my symbol.,Writing and preparing for my tests.,0.25,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-05 16:36:35,"I completed all my work and submitted everything on time. I felt very productive, organised and proud of my self.","My main challenge last week was staying focused when things got repetitive. I got everything done, but it took extra effort to stay motivated through the routine tasks.",My main blocker was balancing all my work I had to do. It slowed me down but I got everything done.,0.5,-0.0208333333333333,0.0055555555555555,Positive,Neutral,Neutral,40,October
2025-10-05 17:04:51,I finished all of my assessments on time,I could not attend some of my classes,I was sick,0.0,0.0,-0.7142857142857143,Neutral,Neutral,Negative,40,October
2025-10-05 18:51:16,I completed a data science project I have been working on for the past 3 weeks.,"Poor reception was a hindrance last week. I could not attend and participate in some of the sessions. It was really challenging. However, I got to upgrade my router.",Poor reception (Network issues),-0.25,0.0333333333333333,-0.4,Negative,Neutral,Negative,40,October
2025-10-05 19:21:58,"I enjoyed creating my oddesy plan, it made me realize just how much work i have to put in to garantee success",Nothing,There was no blocker,0.3333333333333333,0.0,0.0,Positive,Neutral,Neutral,40,October
2025-10-05 19:23:29,Engagement and commitment,Time mama,I have two classes in a same time,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-05 19:38:41,I enjoyed doing the 5 Lives activity because it helped me think about different paths for my future.,"I found it hard to choose which ideas to focus on in my Odyssey plans, and turning some of my ideas into clear prototypes was a bit challenging.",,0.1666666666666666,0.1027777777777777,0.0,Neutral,Neutral,Neutral,40,October
2025-10-05 19:38:44,Last week I managed to stay consistent with my studies despite feeling overwhelmed. I’m proud that I didn’t give up and kept pushing through.,"I struggled with balancing my workload. It felt like there was too much to do at once, and I couldn’t give my best to everything.",My biggest blocker right now is financial stress — not having enough money adds pressure and sometimes makes it harder to focus fully on my studies.,0.35,0.6,0.0464285714285714,Positive,Positive,Neutral,40,October
2025-10-05 19:46:47,Going to the doctor's after procrastinating so long,,Getting flu and being sick for over a week,-0.05,0.0,-0.7142857142857143,Neutral,Neutral,Negative,40,October
2025-10-05 20:27:20,Scoring over 7000 points on the data camp courses,late submission on my Odyssey plan,Poor planning and time management,0.0,-0.3,-0.4,Neutral,Negative,Negative,40,October
2025-10-05 20:44:56,Learning about AI from data champ and the test kitchen,Not being able to attend every meeting,Other school obligations,0.0,0.5,-0.125,Neutral,Positive,Negative,40,October
2025-10-05 20:56:37,Pushed your project to GitHub and improved version control skills.,Struggled with a personal React Native project,Time management and switching between school and assignments,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-05 21:06:30,"Last week, I managed to complete the Introduction to Python course on DataCamp. I’m so proud of myself for earning this certificate. It was definitely a win for me!","One challenge I experienced was when I lost my Super Tutor badge after a student falsely marked me absent. It was disappointing because I had worked hard to maintain my performance and reputation on the platform. However, instead of giving up, I focused on delivering great lessons and maintaining professionalism with every student.

Over time, my effort paid off. I recently earned my Super Tutor badge back. That moment reminded me that perseverance and integrity always lead to success, even when setbacks happen.","A blocker I faced was struggling to manage my time between teaching and studying. Sometimes my lesson schedule would overlap with my study hours, making it difficult to stay consistent with my coursework. It slowed down my progress for a while, but I’ve been learning to plan better and set clearer boundaries between work and study time.",0.475,0.1775,0.0236111111111111,Positive,Neutral,Neutral,40,October
2025-10-05 23:05:42,I finished all my assessments on time,I couldn't attend some of my classes,i was sick,0.0,0.0,-0.7142857142857143,Neutral,Neutral,Negative,40,October
2025-10-05 23:20:14,I passed my semester test,,Last minute unplanned weather change,0.0,0.0,0.0,Neutral,Neutral,Neutral,40,October
2025-10-06 07:49:02,I landed a job interview,I did not pass an assessment for a role.,I do not have a reliable computer,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-06 09:20:06,Being able to work under pressure and finishing all my work activities in time.,I couldn't join other meetings because I was busy at work.,,0.5,-0.0124999999999999,0.0,Positive,Neutral,Neutral,41,October
2025-10-06 11:08:07,Discovering what I really want to do and what I really want to achieve in life.,I lost a bit of consistency,Exhaustion,0.2,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-06 11:15:23,I enjoyed working with my colleagues.,Time management especially since I am currently working and studying.,fatigue,0.5,0.0,0.0,Positive,Neutral,Neutral,41,October
2025-10-06 12:38:42,A win from the past week was designing my 10-year life plan. It was a deeply developmental and productive experience that helped me gain clarity about my long-term goals and the steps I need to take to achieve them,"A challenge I faced this week was struggling to speak up and share my thoughts. I often held back out of fear or hesitation, but I’m actively working on building my confidence to express myself more openly","A blocker I faced was ongoing network issues, which made it difficult to complete some of my online tasks and stay consistent with my work.",0.1833333333333333,0.0916666666666666,-0.05,Neutral,Neutral,Neutral,41,October
2025-10-06 14:00:59,my long run training went well.,managing my time between my freelance gig and attending online classes and marathon training.,laziness and procrastination.,-0.05,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-06 23:08:55,Discovering what I really want to do in life and also exploring which other options I have.,I slacked a bit and scored a 65/100 for an activity instead of a 70 and upwards.,exhaustion,0.0375,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-06 23:27:04,I got to finish most of my assingments.,I lost a lost of time during power outages.,I had/have occasional power outages in my area.,0.5,0.0,0.0,Positive,Neutral,Neutral,41,October
2025-10-07 00:01:23,,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-07 00:03:05,Passing most of my assignments,Failed one and did not manage to submit one on time.,Having too much work.,0.5,-0.5,0.2,Positive,Negative,Neutral,41,October
2025-10-07 02:37:29,nothing,everything,not enough hours in a day,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-07 15:38:57,,I attended the best concert of my life.,Fatigue stopped me from my regular gym schedule.,0.0,1.0,0.0,Neutral,Positive,Neutral,41,October
2025-10-07 15:42:18,I attended the best concert of my life (In the city) with someone special to me.,Juggling work load and this lead to me giving mediocre work which is not what I usually do.,Fatigue led to me being very tired and missing my regular gym schedule.,0.6785714285714286,-0.375,-0.24,Positive,Negative,Negative,41,October
2025-10-07 18:36:23,I made it to submit my tasks,i could not attend all my class,My time management,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-07 22:18:12,Was able to submit work and study for my exams,Couldn’t submit some work due to studying,Time… there are many classes and we also are studying,0.5,-0.125,0.5,Positive,Negative,Positive,41,October
2025-10-08 14:06:52,I got a voucher to write AZ900 and have been studying for it,"Time management, the more i take on the more creative i have to get with time management",,0.0,0.5,0.0,Neutral,Positive,Neutral,41,October
2025-10-08 18:03:59,All went well no complaint. I enjoyed 10 year odyssey plans assessment.,Nothing,Time Management and Multi tasking,0.325,0.0,0.0,Positive,Neutral,Neutral,41,October
2025-10-08 18:24:38,"Last week I improved at writing generative AI prompts. I experimented with style modifiers and repetition, which helped me create better, more accurate outputs. It was rewarding to see how small changes in wording improved results.",None this week.,"No major blockers at the moment, though I’d like more practice examples to sharpen my prompt engineering skills further.",0.275,0.0,0.15625,Neutral,Neutral,Neutral,41,October
2025-10-09 10:54:30,I was able to complete most of my of my google classroom tasks.,My coursera account was activated late which applies pressure on me due to submissions.,,0.3666666666666667,-0.2125,0.0,Positive,Negative,Neutral,41,October
2025-10-09 11:07:32,"Well something that I enjoyed last week was spending some quality time with my friends. We shared laughter, love and just good vibes and for me in all honesty that is a win. Memories are forever and I cherish all those I have created with my loved ones.",Something that was really challenging is time management. I think I got overwhelmed by a lot of tasks that  I took early on thinking I would managed and I later realized that I could not split the time accordingly.,"I think was biggest blocker was procrastination. ""Always leaving something for the next day"". It turns into an infinite loop until you decide to break the cycle.",0.5333333333333333,0.1999999999999999,0.0,Positive,Neutral,Neutral,41,October
2025-10-09 11:24:02,A win from last week for me was getting my platform app builder from Salesforce. This was a hard journey but I conquered the challenge and rose to the occasion.,A loss was being very behind with my umuzi work as I had little distractions that prevented me from being punctual with the work.,Time is a massive blocker. 24 hours never seems enough these days.,0.2770833333333333,-0.35375,0.0,Neutral,Negative,Neutral,41,October
2025-10-09 11:52:22,None on my side.,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-09 11:53:49,I managed to send my documents and complete my tasks.,"I am too busy, to the point that I miss some due dates.",School,0.1,-0.0124999999999999,0.0,Neutral,Neutral,Neutral,41,October
